Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
25	Standard 1	Check Standard	4.203	0.4867	6.81	0.4338	3.59
26	Lab Blank	Unknown	3.8	0.0139	11.28	0.0124	0.03
27	311_10_July	Unknown	4.183	440.0444	5.71	3.9222	30.6
28	311_20_July	Unknown	4.177	611.2181	6.59	5.448	41.71
29	311_40_July	Unknown	4.173	595.7539	6.14	5.3101	40.73
30	311_80_July	Unknown	4.193	241.3151	2.63	2.1509	17.2
31	311_120_July	Unknown	4.19	277.9343	3.23	2.4773	19.7
32	312_10_July	Unknown	4.187	434.3931	5.61	3.8719	30.31
33	312_20_July	Unknown	4.187	355.8292	4.03	3.1716	25.08
34	312_40_July	Unknown	4.197	110.4024	1.22	0.984	8.01
35	312_80_July	Unknown	4.203	62.7219	0.76	0.5591	4.61
36	312_80_July_DUP	Unknown	4.203	62.5424	0.76	0.5575	4.59
37	312_120_July	Unknown	4.187	394.08	4.69	3.5125	27.63
38	312_120_July_SPK	Spiked	4.173	571.2993	6.76	5.0584	38.94
39	Lab Blank	Unknown	3.79	0.0134	12.75	0.012	0.03
40	Standard 1	Check Standard	4.203	0.4983	6.97	0.4441	3.7
41	Lab Blank	Unknown	3.797	0.0144	10.75	0.0128	0.03
42	313_10_July	Unknown	4.18	531.2657	6.14	4.7353	36.64
43	313_20_July	Unknown	4.193	205.3321	2.48	1.8302	14.69
44	313_40_July	Unknown	4.193	215.657	2.52	1.9222	15.4
45	313_80_July	Unknown	4.203	65.8359	0.82	0.5868	4.84
46	313_120_July	Unknown	4.2	58.4837	0.74	0.5213	4.3
47	613_10_July	Unknown	4.187	373.9321	4.55	3.333	26.25
48	613_20_July	Unknown	4.19	225.6237	2.43	2.011	16.06
49	613_40_July	Unknown	4.2	88.5218	0.93	0.789	6.46
50	613_80_July	Unknown	4.2	140.6794	1.55	1.2539	10.14
51	613_80_July_DUP	Unknown	4.197	142.1249	1.56	1.2668	10.24
52	613_120_July	Unknown	4.19	287.1502	3.14	2.5594	20.27
53	613_120_July_SPK	Spiked	4.18	472.1892	5.07	4.1809	32.58
54	Lab Blank	Unknown	3.79	0.0122	15.06	0.0108	0.03
55	Standard 1	Check Standard	4.207	0.5015	7	0.447	3.73
56	Lab Blank	Unknown	3.803	0.0171	11.56	0.0152	0.03
57	620_10_July	Unknown	4.183	406.7319	5.56	3.6253	28.42
58	620_20_July	Unknown	4.173	556.6608	6.49	4.9617	38.19
59	620_40_July	Unknown	4.173	624.3884	6.47	5.5653	42.43
60	620_80_July	Unknown	4.177	500.0797	5.41	4.4573	34.51
61	620_120_July	Unknown	4.177	594.5914	6.47	5.2998	40.6
62	320_10_July	Unknown	4.18	443.1576	5.75	3.95	30.82
63	320_20_July	Unknown	4.177	570.1922	6.68	5.0823	39.08
64	320_40_July	Unknown	4.18	509.3722	5.46	4.5402	35.1
65	320_80_July	Unknown	4.19	256.9176	2.97	2.29	18.26
66	320_80_July_DUP	Unknown	4.193	258.8244	2.98	2.307	18.34
67	320_120_July	Unknown	4.177	529.6855	6.22	4.7212	36.48
68	320_120_July_SPK	Spiked	4.17	713.0732	8.18	6.3137	47.57
69	Lab Blank	Unknown	3.803	0.0147	13.21	0.0131	0.03
70	Standard 2	Check Standard	4.2	1.0002	7.07	0.8915	7.33
71	Lab Blank	Unknown	3.793	0.0161	11.48	0.0143	0.03
72	321_10_July	Unknown	4.183	488.7134	6.02	4.356	33.86
73	321_20_July	Unknown	4.177	485.4895	5.32	4.3273	33.62
74	321_40_July	Unknown	4.183	441.4148	4.78	3.9345	30.67
75	321_80_July	Unknown	4.197	122.5615	1.38	1.0924	8.88
76	321_120_July	Unknown	4.19	257.3654	2.89	2.294	18.27
77	322_10_July	Unknown	4.177	560.0136	6.91	4.9916	38.36
78	322_20_July	Unknown	4.183	439.6562	4.88	3.9188	30.6
79	322_40_July	Unknown	4.193	264.0568	2.84	2.3536	18.73
80	322_80_July	Unknown	4.187	277.4398	3.17	2.4729	19.63
81	322_80_July_DUP	Unknown	4.193	276.8339	3.17	2.4675	19.63
82	322_40_July_SPK	Spiked	4.177	530.141	5.86	4.694	36.22
83	Lab Blank	Unknown	3.797	0.0157	12.13	0.014	0.03
84	Standard 2	Check Standard	4.197	1.0049	7.1	0.8957	7.36
85	Lab Blank	Unknown	3.797	0.0128	16.28	0.0114	0.03
86	323_10_July	Unknown	4.193	272.2522	3.61	2.4267	19.32
87	323_20_July	Unknown	4.197	169.1487	1.9	1.5077	12.14
88	323_40_July	Unknown	4.203	92.905	1.01	0.8281	6.78
89	323_80_July	Unknown	4.19	249.723	2.78	2.2259	17.73
90	323_120_July	Unknown	4.19	360.2517	4.05	3.211	25.32
91	623_10_July	Unknown	4.18	468.9334	5.94	4.1797	32.53
92	623_20_July	Unknown	4.177	538.8713	6.05	4.8031	37.04
93	623_40_July	Unknown	4.18	522.6662	5.37	4.6587	35.98
94	623_80_July	Unknown	4.187	311.3444	3.27	2.7751	21.95
95	623_80_July_DUP	Unknown	4.187	306.2544	3.26	2.7297	21.62
96	623_120_July	Unknown	4.203	52.3348	0.62	0.4665	3.86
97	623_120_July_SPK	Spiked	4.19	239.3518	2.75	2.1193	16.91
98	Lab Blank	Unknown	3.797	0.0147	13.34	0.0131	0.03
99	Standard 2	Check Standard	4.203	1.0087	7.11	0.8991	7.4
100	Lab Blank	Unknown	3.797	0.0148	13.66	0.0132	0.03
101	630_10_July	Unknown	4.197	214.3081	3.41	1.9102	15.28
102	630_20_July	Unknown	4.18	503.3612	6.11	4.4866	34.78
103	630_40_July	Unknown	4.173	591.2259	6.49	5.2698	40.36
104	630_80_July	Unknown	4.17	635.5376	7.18	5.6647	43.1
105	630_120_July	Unknown	4.173	675.9248	7.68	6.0247	45.68
106	330_10_July	Unknown	4.19	261.8348	4.41	2.3338	18.61
107	330_20_July	Unknown	4.183	474.4556	6.05	4.229	32.91
108	330_40_July	Unknown	4.177	506.5986	5.93	4.5155	34.99
109	330_80_July	Unknown	4.18	501.4246	5.62	4.4693	34.7
110	330_80_July_DUP	Unknown	4.177	503.228	5.62	4.4854	34.8
111	330_120_July	Unknown	4.187	323.5444	3.94	2.8838	22.79
112	330_120_July_SPK	Spiked	4.18	501.5586	5.97	4.4409	34.49
113	Lab Blank	Unknown	3.803	0.0147	13.22	0.0131	0.03
114	Standard 3	Check Standard	4.193	1.938	7.04	1.7274	13.91
115	Lab Blank	Unknown	3.79	0.0145	13.72	0.013	0.03
116	331_10_July	Unknown	4.187	379.3252	5.13	3.381	26.59
117	331_20_July	Unknown	4.18	470.0957	5.4	4.1901	32.66
118	331_40_July	Unknown	4.183	365.4573	3.97	3.2574	25.65
119	331_80_July	Unknown	4.19	272.3492	3.11	2.4275	19.31
120	331_120_July	Unknown	4.197	132.8435	1.61	1.1841	9.61
121	332_10_July	Unknown	4.173	553.8344	6.46	4.9365	37.94
122	332_20_July	Unknown	4.183	463.1729	4.95	4.1284	32.17
123	332_40_July	Unknown	4.19	264.9841	2.81	2.3619	18.77
124	332_80_July	Unknown	4.2	60.2324	0.71	0.5369	4.44
125	332_80_July_DUP	Unknown	4.2	60.6296	0.72	0.5404	4.47
126	332_120_July	Unknown	4.197	78.4468	0.97	0.6992	5.76
127	332_120_July_SPK	Spiked	4.193	259.8111	3.13	2.3004	18.34
128	Lab Blank	Unknown	3.793	0.0138	14.43	0.0123	0.03
129	Standard 3	Check Standard	4.193	1.9409	7.05	1.73	13.93
130	Lab Blank	Unknown	3.8	0.0155	12.33	0.0138	0.03
131	Standard 1	Calibration Standard	4.203	0.5058	7.06	0.4508	3.77
132	Standard 2	Calibration Standard	4.197	1.0023	7.09	0.8934	7.35
133	Standard 3	Calibration Standard	4.197	1.9295	7.03	1.7198	13.86
134	Standard 4	Calibration Standard	4.153	10.0462	7.02	8.9545	64.73
135	Standard 5	Calibration Standard	4.12	20.138	7.03	17.9495	115.46
136	Lab Blank	Unknown	3.783	0.002	3.33	0.0017	0.01
137	Lab Blank	Unknown	3.797	0.0142	13.47	0.0127	0.03
138	Lab Blank	Unknown	3.793	0.0124	15.23	0.0111	0.03
Maximum			4.213	723.6544	16.28	17.9495	115.46
Average			4.132	277.3658	5.89	2.9774	22.75
Minimum			3.783	0.002	0.62	0.0017	0.01
Standard Deviation			0.136	230.5264	3.48	2.7705	19.31
Relative Standard Deviation			3.28%	83.11%	59.16%	93.05%	84.91%
