Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	3.097	0.0085	48.36	0.0101	0.06
25	Standard 1	Check Standard	3.097	5.0158	93.19	5.9345	62.49
26	Lab Blank	Unknown	3.1	0.0169	18.21	0.02	0.05
27	311_10_July	Unknown	3.083	5323.7272	91.69	62.9876	627.68
28	311_20_July	Unknown	3.083	6375.6483	91.26	75.4334	750.1
29	311_40_July	Unknown	3.08	6712.2042	91.77	79.4153	789.56
30	311_80_July	Unknown	3.083	6581.8485	95.1	77.873	773.88
31	311_120_July	Unknown	3.08	6125.2484	94.46	72.4708	721.17
32	312_10_July	Unknown	3.083	5346.2574	91.72	63.2542	631.37
33	312_20_July	Unknown	3.083	6225.392	93.59	73.6556	732.66
34	312_40_July	Unknown	3.08	6599.4648	96.57	78.0815	775.95
35	312_80_July	Unknown	3.083	5990.2978	96.55	70.8741	706.12
36	312_80_July_DUP	Unknown	3.083	5978.5041	96.55	70.7346	704.47
37	312_120_July	Unknown	3.083	5868.8366	92.78	69.437	691.53
38	312_120_July_SPK	Spiked	3.08	5782.6977	90.77	67.9648	676.75
39	Lab Blank	Unknown	3.097	0.0192	24.19	0.0227	0.07
40	Standard 1	Check Standard	3.093	5.0087	93.03	5.926	62.3
41	Lab Blank	Unknown	3.097	0.0199	19.73	0.0236	0.05
42	313_10_July	Unknown	3.083	5948.3265	91.29	70.3775	701.26
43	313_20_July	Unknown	3.08	5918.7105	95.06	70.0271	697.02
44	313_40_July	Unknown	3.08	6146.6528	95.22	72.724	723.41
45	313_80_July	Unknown	3.083	5832.2358	96.67	69.004	686.87
46	313_120_July	Unknown	3.08	5764.158	96.75	68.1985	679.25
47	613_10_July	Unknown	3.083	5760.4379	92.99	68.1545	679.28
48	613_20_July	Unknown	3.08	6669.0321	95.41	78.9045	784.34
49	613_40_July	Unknown	3.08	6962.2773	96.85	82.3741	818.52
50	613_80_July	Unknown	3.08	6554.3917	96.14	77.5482	770.74
51	613_80_July_DUP	Unknown	3.08	6607.8866	96.14	78.1811	777.53
52	613_120_July	Unknown	3.08	6519.5451	94.59	77.1359	767.05
53	613_120_July_SPK	Spiked	3.08	6500.0945	92.69	76.3964	759.86
54	Lab Blank	Unknown	3.093	0.0167	27.46	0.0198	0.08
55	Standard 1	Check Standard	3.097	5.0152	93	5.9337	62.34
56	Lab Blank	Unknown	3.093	0.0203	18.25	0.024	0.05
57	620_10_July	Unknown	3.08	5054.2058	91.64	59.7988	598.01
58	620_20_July	Unknown	3.08	5895.6861	91.18	69.7547	694.99
59	620_40_July	Unknown	3.08	6640.1221	91.39	78.5625	780.31
60	620_80_July	Unknown	3.08	6442.2452	92.45	76.2213	757.94
61	620_120_July	Unknown	3.08	6322.9678	91.29	74.8101	744.14
62	320_10_July	Unknown	3.08	5326.4648	91.78	63.02	628.64
63	320_20_July	Unknown	3.083	5848.5442	90.92	69.197	688.43
64	320_40_July	Unknown	3.08	6486.2573	92.3	76.742	761.89
65	320_80_July	Unknown	3.08	6176.0246	94.67	73.0715	726.63
66	320_80_July_DUP	Unknown	3.08	6203.785	94.66	73.4	729.9
67	320_120_July	Unknown	3.08	5838.5617	91	69.0788	688.01
68	320_120_July_SPK	Spiked	3.08	5853.2129	89.1	68.7935	684.52
69	Lab Blank	Unknown	3.097	0.0179	21.37	0.0212	0.07
70	Standard 2	Check Standard	3.093	9.9021	92.93	11.7157	121.94
71	Lab Blank	Unknown	3.093	0.0169	16.01	0.02	0.04
72	321_10_July	Unknown	3.083	5597.5319	91.47	66.2271	660.04
73	321_20_July	Unknown	3.08	6354.943	92.4	75.1884	748.33
74	321_40_July	Unknown	3.077	6472.182	92.98	76.5755	760.73
75	321_80_July	Unknown	3.08	6432.708	96.17	76.1085	757.18
76	321_120_July	Unknown	3.08	6351.8091	94.83	75.1513	746.53
77	322_10_July	Unknown	3.08	5528.7286	90.57	65.4131	651.45
78	322_20_July	Unknown	3.08	6300.9871	92.76	74.55	742.01
79	322_40_July	Unknown	3.08	6661.5545	94.95	78.8161	782.18
80	322_80_July	Unknown	3.077	6217.9265	94.45	73.5673	731.16
81	322_80_July_DUP	Unknown	3.08	6210.0701	94.45	73.4743	731.13
82	322_40_July_SPK	Spiked	3.08	6260.4058	91.83	73.5793	731.39
83	Lab Blank	Unknown	3.097	0.0191	19.52	0.0226	0.08
84	Standard 2	Check Standard	3.093	9.9119	92.9	11.7272	121.86
85	Lab Blank	Unknown	3.093	0.0156	26.4	0.0184	0.04
86	323_10_July	Unknown	3.083	5309.0524	93.56	62.814	627.33
87	323_20_July	Unknown	3.077	6405.2303	95.65	75.7834	753.55
88	323_40_July	Unknown	3.08	6699.1337	96.56	79.2607	787.87
89	323_80_July	Unknown	3.08	6410.8976	94.77	75.8504	754.42
90	323_120_July	Unknown	3.08	6257.1475	93.48	74.0313	736.14
91	623_10_July	Unknown	3.08	5431.5414	91.26	64.2632	640.5
92	623_20_July	Unknown	3.08	6132.9811	91.45	72.5623	721.93
93	623_40_July	Unknown	3.08	6773.5929	92.31	80.1417	795.95
94	623_80_July	Unknown	3.077	6771.8907	94.35	80.1215	796.97
95	623_80_July_DUP	Unknown	3.077	6670.9195	94.34	78.9269	784.9
96	623_120_July	Unknown	3.08	6190.0066	96.73	73.237	727.47
97	623_120_July_SPK	Spiked	3.08	6203.6992	94.65	72.9129	726.05
98	Lab Blank	Unknown	3.093	0.0182	21.95	0.0215	0.08
99	Standard 2	Check Standard	3.093	9.9268	92.89	11.7449	122.31
100	Lab Blank	Unknown	3.093	0.0173	21.19	0.0205	0.04
101	630_10_July	Unknown	3.083	4412.6417	93.18	52.2081	522.96
102	630_20_July	Unknown	3.08	5661.7132	91.25	66.9865	667.64
103	630_40_July	Unknown	3.08	6242.9663	91.03	73.8636	734.78
104	630_80_July	Unknown	3.08	6024.495	90.29	71.2787	709.76
105	630_120_July	Unknown	3.08	5957.7716	89.88	70.4893	701.72
106	330_10_July	Unknown	3.083	4106.7378	91.87	48.5888	488.06
107	330_20_July	Unknown	3.08	5384.6262	91.13	63.7081	635.77
108	330_40_July	Unknown	3.08	5898.4612	91.61	69.7875	695.68
109	330_80_July	Unknown	3.08	6178.6026	91.9	73.102	727.1
110	330_80_July_DUP	Unknown	3.08	6196.8297	91.9	73.3177	729.97
111	330_120_July	Unknown	3.08	5768.9819	93.33	68.2556	680.32
112	330_120_July_SPK	Spiked	3.08	5776.9583	91.35	67.8973	676.81
113	Lab Blank	Unknown	3.097	0.0179	21.29	0.0211	0.07
114	Standard 3	Check Standard	3.087	19.2699	92.91	22.7992	233.7
115	Lab Blank	Unknown	3.093	0.0151	18.87	0.0178	0.04
116	331_10_July	Unknown	3.08	5138.0626	92.17	60.7909	606.81
117	331_20_July	Unknown	3.08	6052.2391	92.27	71.607	713.08
118	331_40_July	Unknown	3.077	6497.8386	93.73	76.8791	765.29
119	331_80_July	Unknown	3.08	6232.3299	94.43	73.7377	733.48
120	331_120_July	Unknown	3.08	5962.643	95.64	70.5469	702.43
121	332_10_July	Unknown	3.077	5869.8789	90.93	69.4494	692.47
122	332_20_July	Unknown	3.08	6530.452	92.69	77.2649	769.26
123	332_40_July	Unknown	3.077	6726.8848	94.8	79.589	790.62
124	332_80_July	Unknown	3.08	6217.8204	96.64	73.566	732.97
125	332_80_July_DUP	Unknown	3.08	6165.0021	96.62	72.9411	726.69
126	332_120_July	Unknown	3.08	5877.5205	96.35	69.5398	692.73
127	332_120_July_SPK	Spiked	3.08	5884.8177	94.24	69.165	688.88
128	Lab Blank	Unknown	3.093	0.0172	23.86	0.0203	0.07
129	Standard 3	Check Standard	3.09	19.2707	92.9	22.8001	233.83
130	Lab Blank	Unknown	3.093	0.0149	15.79	0.0176	0.04
131	Standard 1	Calibration Standard	3.097	5.0194	92.94	5.9387	62.52
132	Standard 2	Calibration Standard	3.09	9.8909	92.91	11.7024	122.01
133	Standard 3	Calibration Standard	3.09	19.2229	92.92	22.7436	233.13
134	Standard 4	Calibration Standard	3.073	100.2827	92.98	118.6493	1178.19
135	Standard 5	Calibration Standard	3.077	200.5145	92.96	237.2384	2325.6
136	Lab Blank	Unknown	3.097	0.0173	39.2	0.0205	0.13
137	Lab Blank	Unknown	3.093	0.0178	22.4	0.0211	0.06
138	Lab Blank	Unknown	3.093	0.0153	24.97	0.0181	0.04
Maximum			3.1	6962.2773	100	237.2384	2325.6
Average			3.084	4346.4168	83.24	58.0105	577.43
Minimum			3.073	0.0085	15.79	0.0101	0.04
Standard Deviation			0.006	2780.7335	24.67	37.8875	373.93
Relative Standard Deviation			0.21%	63.98%	29.64%	65.31%	64.76%
