Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Ch3-5	Unknown	3.133	5982.8205	87.84	73.0123	552.04
25	Ch3-20	Unknown	3.133	5466.2219	87.66	66.7079	504.51
26	Ch3-40	Unknown	3.13	6719.336	88.5	82.0005	617.42
27	Ch3-80	Unknown	3.133	6262.3294	90.97	76.4233	575.51
28	Ch4-5	Unknown	3.133	5377.5726	89.61	65.6261	495.13
29	Ch4-20	Unknown	3.13	7102.1544	88.44	86.6723	652.6
30	Ch4-40	Unknown	3.137	7086.6155	90.28	86.4826	649.85
31	Ch4-40_DUP	Unknown	3.13	6897.1318	90.27	84.1702	629.61
32	Ch4-80	Unknown	3.13	6026.1035	92.87	73.5405	546.38
33	Ch4-80_SPK	Spiked	3.13	5930.2475	91.21	71.8899	534.34
34	Lab Blank	Unknown	3.143	0.0251	84.73	0.0305	0.19
35	Standard 1	Check Standard	3.143	5.0078	93.28	6.091	47.54
36	Lab Blank	Unknown	2.877	0	0.21	0.0001	0
37	Ch5-5	Unknown	3.133	4470.4876	86.69	54.5563	407.19
38	Ch5-20	Unknown	3.133	5076.2163	87.8	61.9484	462.14
39	Ch5-40	Unknown	3.14	5968.8962	91	72.8424	541.2
40	Ch5-80	Unknown	3.133	5245.0133	94.06	64.0084	477.94
41	Ch6-5	Unknown	3.14	4558.0251	86.05	55.6246	415.72
42	Ch6-20	Unknown	3.14	5299.2082	86.87	64.6697	481.53
43	Ch6-40	Unknown	3.14	6574.6637	88.08	80.235	593.44
44	Ch6-40_DUP	Unknown	3.133	6335.8448	88.17	77.3205	571.82
45	Ch6-80	Unknown	3.13	5847.2741	91.8	71.3581	528.01
46	Ch6-80_SPK	Spiked	3.133	5968.5481	90.2	72.3542	534.72
47	Lab Blank	Unknown	3.15	0.0143	100	0.0174	0.12
48	Standard 1	Check Standard	3.143	5.0238	93.28	6.1105	47.42
49	Lab Blank	Unknown	3.143	0.0233	66.5	0.0283	0.09
50	Ch7-5	Unknown	3.133	4792.3173	86.78	58.4838	433.94
51	Ch7-20	Unknown	3.133	5739.9456	87.25	70.0483	517
52	Ch7-40	Unknown	3.13	7245.1026	89.36	88.4168	650.48
53	Ch7-80	Unknown	3.13	4887.6169	87.23	59.6468	441.83
54	Ch8-5	Unknown	3.14	4622.4548	87.77	56.4109	419.14
55	Ch8-20	Unknown	3.13	5434.8853	89.85	66.3255	492.29
56	Ch8-40	Unknown	3.13	6051.6109	92.97	73.8518	544.77
57	Ch8-40_DUP	Unknown	3.147	6229.3365	92.98	76.0207	559.82
58	Ch8-80	Unknown	3.13	5400.3231	96.38	65.9037	484.42
59	Ch8-80_SPK	Spiked	3.137	5452.255	94.49	66.0954	486.05
60	Lab Blank	Unknown	3.147	0.0354	100	0.0431	0.3
61	Standard 2	Check Standard	3.147	10.0977	93.15	12.2818	93.21
62	Lab Blank	Unknown	3.14	0.0347	79.1	0.0422	0.14
63	Ch9-5	Unknown	3.13	4608.2959	87.31	56.2381	412.39
64	Ch9-20	Unknown	3.137	5889.1589	88.01	71.8693	524.84
65	Ch9-40	Unknown	3.133	6821.6809	89.08	83.2495	606.34
66	Ch9-80	Unknown	3.127	6145.9689	93.04	75.0033	546.04
67	Ch10-5	Unknown	3.13	5247.0083	88.09	64.0327	466.5
68	Ch10-20	Unknown	3.127	5864.4486	88.38	71.5677	520.12
69	Ch10-40	Unknown	3.137	6402.958	91.25	78.1395	567
70	Ch10-40_DUP	Unknown	3.133	6497.6949	91.27	79.2957	574.5
71	Ch10-80	Unknown	3.137	6049.5217	94.61	73.8263	536.49
72	Ch10-80_SPK	Spiked	3.13	6092.8724	92.86	73.8613	537.31
73	Lab Blank	Unknown	3.14	0.0374	100	0.0455	0.32
74	Standard 2	Check Standard	3.14	10.2144	93.09	12.4237	94.13
75	Lab Blank	Unknown	3.14	0.0306	38.72	0.0372	0.14
76	Ch11-5	Unknown	3.13	4852.5735	87.33	59.2192	431.79
77	Ch11-20	Unknown	3.137	5622.8717	89.69	68.6196	499.18
78	Ch11-40	Unknown	3.127	6569.1575	91.09	80.1678	580.56
79	Ch11-80	Unknown	3.127	6201.3796	92.97	75.6795	549.22
80	Ch12-5	Unknown	3.137	5524.9805	86.37	67.425	490.25
81	Ch12-20	Unknown	3.127	6208.6527	89.87	75.7683	549.62
82	Ch12-40	Unknown	3.133	6587.109	91.76	80.3868	584.64
83	Ch12-40_DUP	Unknown	3.127	6384.8534	91.85	77.9186	567.59
84	Ch12-80	Unknown	3.13	5494.3854	95.74	67.0516	488.89
85	Ch12-80_SPK	Spiked	3.137	5547.31	93.9	67.2477	491.45
86	Lab Blank	Unknown	3.147	0.0283	78.97	0.0344	0.12
87	Standard 3	Check Standard	3.143	20.2292	93.11	24.6048	184.03
88	Lab Blank	Unknown	3.143	0.0105	100	0.0128	0.08
89	Standard 1	Calibration Standard	3.147	5.0399	92.99	6.13	47.06
90	Standard 2	Calibration Standard	3.137	10.0538	93.13	12.2284	92.94
91	Standard 3	Calibration Standard	3.137	20.244	93.13	24.6228	183.66
92	Standard 4	Calibration Standard	3.13	100.0491	93.04	121.6896	883.57
93	Standard 5	Calibration Standard	3.123	200.6267	93.03	244.022	1805.94
94	Lab Blank	Unknown	3.14	0.0406	100	0.0494	0.34
95	Lab Blank	Unknown	3.137	0.0286	84.89	0.0348	0.21
96	Lab Blank	Unknown	3.147	0.0182	84.25	0.0221	0.12
Maximum			3.15	11402.8563	100	244.022	1882.31
Average			3.131	3740.5438	88.23	54.9274	408.74
Minimum			2.877	0	0.21	0.0001	0
Standard Deviation			0.035	2989.0314	14.9	44.7371	335.74
Relative Standard Deviation			1.13%	79.91%	16.89%	81.45%	82.14%
