"Year","Community","Treatment","Chamber","SCmass_m2","SCdensity_m2"
1991,"MX","E",8,143.5045977,342.5531915
1991,"MX","E",11,226.1268309,419.1489362
1991,"MX","E",13,153.3521931,319.1489362
1991,"SC","A",2,838.2518752,882.9787234
1991,"SC","A",4,946.1958842,682.9787234
1991,"SC","A",8,764.0035077,651.0638298
1991,"SC","A",12,386.1478141,591.4893617
1991,"SC","A",15,320.7940249,438.2978723
1991,"SC","C",3,681.7134251,534.0425532
1991,"SC","C",5,513.769081,508.5106383
1991,"SC","C",7,574.8689408,476.5957447
1991,"SC","C",11,443.4453002,482.9787234
1991,"SC","C",13,363.1098498,478.7234043
1991,"SC","E",1,918.5867189,961.7021277
1991,"SC","E",6,712.1239486,834.0425532
1991,"SC","E",9,682.4337969,697.8723404
1991,"SC","E",10,700.9278234,836.1702128
1991,"SC","E",14,342.4105521,540.4255319
1991,"SP","A",2,0,0
1991,"SP","A",5,0,0
1991,"SP","A",9,0,0
1991,"SP","A",11,0,0
1991,"SP","A",13,0,0
1991,"SP","C",3,0,0
1991,"SP","C",6,0,0
1991,"SP","C",7,0,0
1991,"SP","C",12,0,0
1991,"SP","C",15,0,0
1991,"SP","E",1,0,0
1991,"SP","E",4,0,0
1991,"SP","E",8,0,0
1991,"SP","E",10,0,0
1991,"SP","E",14,0,0
1992,"MX","A",2,207.9980041,376.5957447
1992,"MX","A",6,195.0467898,340.4255319
1992,"MX","A",9,38.42082137,63.82978723
1992,"MX","A",12,23.83654001,89.36170213
1992,"MX","A",15,7.277926281,25.53191489
1992,"MX","C",3,173.3891722,372.3404255
1992,"MX","C",5,161.1010676,355.3191489
1992,"MX","C",7,158.4056217,342.5531915
1992,"MX","C",10,125.6908094,274.4680851
1992,"MX","C",14,0.021924108,4.255319149
1992,"MX","E",1,198.5522998,402.1276596
1992,"MX","E",4,241.398413,434.0425532
1992,"MX","E",8,71.48548689,229.787234
1992,"MX","E",11,182.3990064,408.5106383
1992,"MX","E",13,200.2003928,436.1702128
1992,"SC","A",2,296.6310891,578.7234043
1992,"SC","A",4,551.7907436,610.6382979
1992,"SC","A",8,512.7344249,638.2978723
1992,"SC","A",12,236.9743803,457.4468085
1992,"SC","A",15,174.1408186,312.7659574
1992,"SC","C",3,610.0110291,672.3404255
1992,"SC","C",5,481.8882542,719.1489362
1992,"SC","C",7,604.3459497,740.4255319
1992,"SC","C",11,390.1522887,538.2978723
1992,"SC","C",13,181.6452742,346.8085106
1992,"SC","E",1,508.0951368,814.893617
1992,"SC","E",6,420.7878096,678.7234043
1992,"SC","E",9,522.0459537,787.2340426
1992,"SC","E",10,488.552809,785.106383
1992,"SC","E",14,211.4275103,491.4893617
1992,"SP","A",2,0,0
1992,"SP","A",5,0,0
1992,"SP","A",9,0,0
1992,"SP","A",11,0,0
1992,"SP","A",13,0,0
1992,"SP","C",3,0,0
1992,"SP","C",6,0,0
1992,"SP","C",7,0,0
1992,"SP","C",12,0,0
1992,"SP","C",15,0,0
1992,"SP","E",1,0,0
1992,"SP","E",4,0,0
1992,"SP","E",8,0,0
1992,"SP","E",10,0,0
1992,"SP","E",14,0,0
1993,"MX","A",2,285.9354549,459.5744681
1993,"MX","A",6,239.1241976,397.8723404
1993,"MX","A",9,53.70454196,102.1276596
1993,"MX","A",12,26.97407496,76.59574468
1993,"MX","A",15,122.3101051,236.1702128
1993,"MX","C",3,172.1222392,293.6170213
1993,"MX","C",5,190.9895438,353.1914894
1993,"MX","C",7,193.2249602,395.7446809
1993,"MX","C",10,218.7534067,376.5957447
1993,"MX","C",14,0,0
1993,"MX","E",1,285.34297,551.0638298
1993,"MX","E",4,295.1900036,551.0638298
1993,"MX","E",8,108.390236,270.212766
1993,"MX","E",11,233.0732351,442.5531915
1993,"MX","E",13,173.7015486,340.4255319
1993,"SC","A",2,887.0753301,1110.638298
1993,"SC","A",4,701.0216978,597.8723404
1993,"SC","A",8,724.6594531,621.2765957
1993,"SC","A",12,297.5244113,593.6170213
1993,"SC","A",15,129.8659753,187.2340426
1993,"SC","C",3,1243.791499,882.9787234
1993,"SC","C",5,1067.509089,868.0851064
1993,"SC","C",7,910.9282568,648.9361702
1993,"SC","C",11,574.8213404,514.893617
1993,"SC","C",13,197.2564775,312.7659574
1993,"SC","E",1,965.3643619,1017.021277
1993,"SC","E",6,680.9790513,738.2978723
1993,"SC","E",9,623.806142,787.2340426
1993,"SC","E",10,534.8029532,697.8723404
1993,"SC","E",14,330.4585645,593.6170213
1993,"SP","A",2,0,0
1993,"SP","A",5,0,0
1993,"SP","A",9,0,0
1993,"SP","A",11,0,0
1993,"SP","A",13,0,0
1993,"SP","C",3,0,0
1993,"SP","C",6,0,0
1993,"SP","C",7,0,0
1993,"SP","C",12,0,0
1993,"SP","C",15,0,0
1993,"SP","E",1,0,0
1993,"SP","E",4,0,0
1993,"SP","E",8,0,0
1993,"SP","E",10,0,0
1993,"SP","E",14,0,0
1994,"MX","A",2,362.308752,578.7234043
1994,"MX","A",6,298.1772735,474.4680851
1994,"MX","A",9,73.84921736,178.7234043
1994,"MX","A",12,33.2571145,95.74468085
1994,"MX","A",15,218.8044593,368.0851064
1994,"MX","C",3,132.2365853,278.7234043
1994,"MX","C",5,117.3823452,208.5106383
1994,"MX","C",7,141.792246,287.2340426
1994,"MX","C",10,161.4107191,244.6808511
1994,"MX","C",14,8.738069635,21.27659574
1994,"MX","E",1,307.836585,585.106383
1994,"MX","E",4,381.101785,595.7446809
1994,"MX","E",8,235.3481834,444.6808511
1994,"MX","E",11,362.4038255,568.0851064
1994,"MX","E",13,232.4031783,497.8723404
1994,"SC","A",2,1055.08266,1142.553191
1994,"SC","A",4,1205.244453,836.1702128
1994,"SC","A",8,799.5705318,674.4680851
1994,"SC","A",12,277.8255729,491.4893617
1994,"SC","A",15,250.8327975,351.0638298
1994,"SC","C",3,1109.035588,878.7234043
1994,"SC","C",5,926.2133522,855.3191489
1994,"SC","C",7,501.390804,389.3617021
1994,"SC","C",11,521.0643357,542.5531915
1994,"SC","C",13,342.8454862,472.3404255
1994,"SC","E",1,951.1968438,923.4042553
1994,"SC","E",6,758.6047486,919.1489362
1994,"SC","E",9,770.8472622,897.8723404
1994,"SC","E",10,765.7401703,1008.510638
1994,"SC","E",14,448.114834,697.8723404
1994,"SP","A",2,0,0
1994,"SP","A",5,0,0
1994,"SP","A",9,0,0
1994,"SP","A",11,0,0
1994,"SP","A",13,0,0
1994,"SP","C",3,0,0
1994,"SP","C",6,0,0
1994,"SP","C",7,0,0
1994,"SP","C",12,0,0
1994,"SP","C",15,0,0
1994,"SP","E",1,0,0
1994,"SP","E",4,0,0
1994,"SP","E",8,0,0
1994,"SP","E",10,0,0
1994,"SP","E",14,0,0
1995,"MX","A",2,224.8148787,414.893617
1995,"MX","A",6,200.6643858,372.3404255
1995,"MX","A",9,47.20772753,112.7659574
1995,"MX","A",12,23.26311015,85.10638298
1995,"MX","A",15,154.6310337,268.0851064
1995,"MX","C",3,117.1473068,261.7021277
1995,"MX","C",5,77.50423637,234.0425532
1995,"MX","C",7,71.47561088,172.3404255
1995,"MX","C",10,69.77968802,161.7021277
1995,"MX","C",14,17.31895718,51.06382979
1995,"MX","E",1,246.5298086,527.6595745
1995,"MX","E",4,193.9961997,368.0851064
1995,"MX","E",8,108.4409557,191.4893617
1995,"MX","E",11,175.844334,368.0851064
1995,"MX","E",13,167.6188163,402.1276596
1995,"SC","A",2,408.1845804,589.3617021
1995,"SC","A",4,417.8837548,419.1489362
1995,"SC","A",8,365.3408433,387.2340426
1995,"SC","A",12,116.2901177,206.3829787
1995,"SC","A",15,101.6070935,161.7021277
1995,"SC","C",3,663.7518628,678.7234043
1995,"SC","C",5,509.3999131,612.7659574
1995,"SC","C",7,508.0240612,561.7021277
1995,"SC","C",11,217.7148368,306.3829787
1995,"SC","C",13,90.11616465,170.212766
1995,"SC","E",1,490.9999635,648.9361702
1995,"SC","E",6,438.558519,661.7021277
1995,"SC","E",9,399.4202101,604.2553191
1995,"SC","E",10,414.3381465,600
1995,"SC","E",14,238.052802,434.0425532
1995,"SP","A",2,0,0
1995,"SP","A",5,0,0
1995,"SP","A",9,0,0
1995,"SP","A",11,0,0
1995,"SP","A",13,0,0
1995,"SP","C",3,0,0
1995,"SP","C",6,0,0
1995,"SP","C",7,0,0
1995,"SP","C",12,0,0
1995,"SP","C",15,0,0
1995,"SP","E",1,0,0
1995,"SP","E",4,0,0
1995,"SP","E",8,0,0
1995,"SP","E",10,0,0
1995,"SP","E",14,0,0
1996,"MX","A",2,491.1373298,710.6382979
1996,"MX","A",6,438.3031805,572.3404255
1996,"MX","A",9,268.0346611,395.7446809
1996,"MX","A",12,121.0998779,238.2978723
1996,"MX","A",15,244.1219453,342.5531915
1996,"MX","C",3,202.7961666,374.4680851
1996,"MX","C",5,186.1065213,406.3829787
1996,"MX","C",7,123.210013,319.1489362
1996,"MX","C",10,266.1265615,429.787234
1996,"MX","C",14,84.88157161,185.106383
1996,"MX","E",1,430.9653906,704.2553191
1996,"MX","E",4,581.3730286,846.8085106
1996,"MX","E",8,268.0794809,497.8723404
1996,"MX","E",11,509.0514653,751.0638298
1996,"MX","E",13,448.8808838,793.6170213
1996,"SC","A",2,826.8979167,989.3617021
1996,"SC","A",4,902.2206321,814.893617
1996,"SC","A",8,622.5713777,627.6595745
1996,"SC","A",12,323.1504809,559.5744681
1996,"SC","A",15,211.6511091,346.8085106
1996,"SC","C",3,961.2532316,929.787234
1996,"SC","C",5,917.5197543,1059.574468
1996,"SC","C",7,1389.903986,1087.234043
1996,"SC","C",11,560.3243237,821.2765957
1996,"SC","C",13,254.01438,459.5744681
1996,"SC","E",1,825.0914242,1055.319149
1996,"SC","E",6,716.0759967,978.7234043
1996,"SC","E",9,658.4341517,817.0212766
1996,"SC","E",10,734.2077728,1061.702128
1996,"SC","E",14,629.4380202,1031.914894
1996,"SP","A",2,0,0
1996,"SP","A",5,0,0
1996,"SP","A",9,0,0
1996,"SP","A",11,0,0
1996,"SP","A",13,0,0
1996,"SP","C",3,0,0
1996,"SP","C",6,0,0
1996,"SP","C",7,0,0
1996,"SP","C",12,0,0
1996,"SP","C",15,0,0
1996,"SP","E",1,0,0
1996,"SP","E",4,0,0
1996,"SP","E",8,0,0
1996,"SP","E",10,0,0
1996,"SP","E",14,0,0
1997,"MX","A",2,365.1067884,727.6595745
1997,"MX","A",6,321.6340991,563.8297872
1997,"MX","A",9,245.9420665,431.9148936
1997,"MX","A",12,168.9370749,393.6170213
1997,"MX","A",15,247.5085363,378.7234043
1997,"MX","C",3,220.7320976,365.9574468
1997,"MX","C",5,109.3542374,261.7021277
1997,"MX","C",7,120.7051225,293.6170213
1997,"MX","C",10,226.7393658,376.5957447
1997,"MX","C",14,83.06468186,174.4680851
1997,"MX","E",1,372.3093639,714.893617
1997,"MX","E",4,381.7610957,617.0212766
1997,"MX","E",8,155.8205337,353.1914894
1997,"MX","E",11,350.9275255,676.5957447
1997,"MX","E",13,299.889022,736.1702128
1997,"SC","A",2,437.3291989,644.6808511
1997,"SC","A",4,791.8774736,736.1702128
1997,"SC","A",8,532.610725,559.5744681
1997,"SC","A",12,170.5334879,321.2765957
1997,"SC","A",15,149.4143518,229.787234
1997,"SC","C",3,1098.247488,1027.659574
1997,"SC","C",5,807.537434,840.4255319
1997,"SC","C",7,991.7143909,878.7234043
1997,"SC","C",11,270.1198371,340.4255319
1997,"SC","C",13,122.0547582,219.1489362
1997,"SC","E",1,651.956527,876.5957447
1997,"SC","E",6,411.1071545,631.9148936
1997,"SC","E",9,540.8765617,768.0851064
1997,"SC","E",10,706.3112462,1017.021277
1997,"SC","E",14,515.5272651,927.6595745
1997,"SP","A",2,0,0
1997,"SP","A",5,0,0
1997,"SP","A",9,0,0
1997,"SP","A",11,0,0
1997,"SP","A",13,0,0
1997,"SP","C",3,0,0
1997,"SP","C",6,0,0
1997,"SP","C",7,0,0
1997,"SP","C",12,0,0
1997,"SP","C",15,0,0
1997,"SP","E",1,0,0
1997,"SP","E",4,0,0
1997,"SP","E",8,0,0
1997,"SP","E",10,0,0
1997,"SP","E",14,0,0
1998,"MX","A",2,401.6651985,521.2765957
1998,"MX","A",6,405.3593632,480.8510638
1998,"MX","A",9,268.8084808,402.1276596
1998,"MX","A",12,269.9017415,442.5531915
1998,"MX","A",15,252.401869,287.2340426
1998,"MX","C",3,266.7497415,357.4468085
1998,"MX","C",5,164.0660682,276.5957447
1998,"MX","C",7,172.0238828,272.3404255
1998,"MX","C",10,196.3113906,255.3191489
1998,"MX","C",14,185.0363201,270.212766
1998,"MX","E",1,357.0381957,595.7446809
1998,"MX","E",4,425.4168265,623.4042553
1998,"MX","E",8,169.0126169,274.4680851
1998,"MX","E",11,232.4816226,355.3191489
1998,"MX","E",13,202.803611,393.6170213
1998,"SC","A",2,580.8321812,572.3404255
1998,"SC","A",4,862.2423441,600
1998,"SC","A",8,493.4541711,412.7659574
1998,"SC","A",12,133.4033392,168.0851064
1998,"SC","A",15,125.0137077,148.9361702
1998,"SC","C",3,902.7476103,676.5957447
1998,"SC","C",5,588.7479595,495.7446809
1998,"SC","C",7,880.3512171,629.787234
1998,"SC","C",11,402.1574192,355.3191489
1998,"SC","C",13,174.3190419,189.3617021
1998,"SC","E",1,789.1092988,861.7021277
1998,"SC","E",6,516.3864742,621.2765957
1998,"SC","E",9,570.6831659,621.2765957
1998,"SC","E",10,566.7233034,734.0425532
1998,"SC","E",14,455.9495388,691.4893617
1998,"SP","A",2,0,0
1998,"SP","A",5,0,0
1998,"SP","A",9,0,0
1998,"SP","A",11,0,0
1998,"SP","A",13,0,0
1998,"SP","C",3,0,0
1998,"SP","C",6,0,0
1998,"SP","C",7,0,0
1998,"SP","C",12,0,0
1998,"SP","C",15,0,0
1998,"SP","E",1,0,0
1998,"SP","E",4,0,0
1998,"SP","E",8,0,0
1998,"SP","E",10,0,0
1998,"SP","E",14,0,0
1999,"MX","A",2,197.5012425,506.3829787
1999,"MX","A",6,190.9889021,372.3404255
1999,"MX","A",9,137.6596712,329.787234
1999,"MX","A",12,158.1128315,436.1702128
1999,"MX","A",15,181.498019,321.2765957
1999,"MX","C",3,119.6156373,238.2978723
1999,"MX","C",5,112.0942251,257.4468085
1999,"MX","C",7,109.3103602,319.1489362
1999,"MX","C",10,117.9734976,263.8297872
1999,"MX","C",14,109.0112191,272.3404255
1999,"MX","E",1,218.2716654,474.4680851
1999,"MX","E",4,208.1983265,468.0851064
1999,"MX","E",8,125.2522244,380.8510638
1999,"MX","E",11,232.2320576,559.5744681
1999,"MX","E",13,252.4912694,689.3617021
1999,"SC","A",2,340.8170507,536.1702128
1999,"SC","A",4,462.5947704,487.2340426
1999,"SC","A",8,190.686127,272.3404255
1999,"SC","A",12,45.80111541,97.87234043
1999,"SC","A",15,59.34160769,114.893617
1999,"SC","C",3,506.4504698,519.1489362
1999,"SC","C",5,220.4985386,287.2340426
1999,"SC","C",7,334.6754314,393.6170213
1999,"SC","C",11,232.8005886,340.4255319
1999,"SC","C",13,67.35155422,121.2765957
1999,"SC","E",1,521.4416009,823.4042553
1999,"SC","E",6,331.7368525,642.5531915
1999,"SC","E",9,298.9067912,536.1702128
1999,"SC","E",10,286.8583241,551.0638298
1999,"SC","E",14,243.3448945,495.7446809
1999,"SP","A",2,0,0
1999,"SP","A",5,0,0
1999,"SP","A",9,0,0
1999,"SP","A",11,0,0
1999,"SP","A",13,0,0
1999,"SP","C",3,0,0
1999,"SP","C",6,0,0
1999,"SP","C",7,0,0
1999,"SP","C",12,0,0
1999,"SP","C",15,0,0
1999,"SP","E",1,0,0
1999,"SP","E",4,0,0
1999,"SP","E",8,0,0
1999,"SP","E",10,0,0
1999,"SP","E",14,0,0
2000,"MX","A",2,399.7016649,570.212766
2000,"MX","A",6,224.2401562,291.4893617
2000,"MX","A",9,189.6637933,338.2978723
2000,"MX","A",12,290.0073789,538.2978723
2000,"MX","A",15,176.347076,317.0212766
2000,"MX","C",3,275.3618853,402.1276596
2000,"MX","C",5,208.6031067,359.5744681
2000,"MX","C",7,150.8157267,423.4042553
2000,"MX","C",10,195.909069,410.6382979
2000,"MX","C",14,136.7754655,246.8085106
2000,"MX","E",1,291.7067651,463.8297872
2000,"MX","E",4,245.379559,406.3829787
2000,"MX","E",8,207.1412804,400
2000,"MX","E",11,299.1846965,542.5531915
2000,"MX","E",13,203.0350881,385.106383
2000,"SC","A",2,405.7760386,425.5319149
2000,"SC","A",4,1118.131212,844.6808511
2000,"SC","A",8,549.2444699,512.7659574
2000,"SC","A",12,17.01153823,29.78723404
2000,"SC","A",15,78.63549337,110.6382979
2000,"SC","C",3,520.7891477,419.1489362
2000,"SC","C",5,314.4131109,348.9361702
2000,"SC","C",7,753.0506141,631.9148936
2000,"SC","C",11,287.5962028,308.5106383
2000,"SC","C",13,74.43402729,114.893617
2000,"SC","E",1,600.9385648,646.8085106
2000,"SC","E",6,569.1913401,676.5957447
2000,"SC","E",9,605.0692865,770.212766
2000,"SC","E",10,572.9022476,872.3404255
2000,"SC","E",14,290.9978914,455.3191489
2000,"SP","A",2,0,0
2000,"SP","A",5,0,0
2000,"SP","A",9,0,0
2000,"SP","A",11,0,0
2000,"SP","A",13,0,0
2000,"SP","C",3,0,0
2000,"SP","C",6,0,0
2000,"SP","C",7,0,0
2000,"SP","C",12,0,0
2000,"SP","C",15,0,0
2000,"SP","E",1,0,0
2000,"SP","E",4,0,0
2000,"SP","E",8,0,0
2000,"SP","E",10,0,0
2000,"SP","E",14,0,0
2001,"MX","A",2,313.566898,663.8297872
2001,"MX","A",6,306.890699,502.1276596
2001,"MX","A",9,143.2652035,380.8510638
2001,"MX","A",12,229.7864921,585.106383
2001,"MX","A",15,230.3766884,436.1702128
2001,"MX","C",3,195.9362374,408.5106383
2001,"MX","C",5,136.4218587,297.8723404
2001,"MX","C",7,129.1399801,380.8510638
2001,"MX","C",10,204.8202603,421.2765957
2001,"MX","C",14,142.5046415,336.1702128
2001,"MX","E",1,260.1799992,665.9574468
2001,"MX","E",4,349.5204548,763.8297872
2001,"MX","E",8,131.4016793,412.7659574
2001,"MX","E",11,312.1464713,746.8085106
2001,"MX","E",13,241.2879227,744.6808511
2001,"SC","A",2,437.5713246,604.2553191
2001,"SC","A",4,740.6640238,691.4893617
2001,"SC","A",8,522.2953332,534.0425532
2001,"SC","A",12,28.66450394,74.46808511
2001,"SC","A",15,85.5814283,191.4893617
2001,"SC","C",3,412.4909678,436.1702128
2001,"SC","C",5,357.5159896,497.8723404
2001,"SC","C",7,423.4109495,463.8297872
2001,"SC","C",11,182.1430762,236.1702128
2001,"SC","C",13,107.6737182,136.1702128
2001,"SC","E",1,568.5896943,829.787234
2001,"SC","E",6,538.3391898,825.5319149
2001,"SC","E",9,569.9276655,855.3191489
2001,"SC","E",10,416.9278695,748.9361702
2001,"SC","E",14,275.0042093,606.3829787
2001,"SP","A",2,0,0
2001,"SP","A",5,0,0
2001,"SP","A",9,0,0
2001,"SP","A",11,0,0
2001,"SP","A",13,0,0
2001,"SP","C",3,0,0
2001,"SP","C",6,0,0
2001,"SP","C",7,0,0
2001,"SP","C",12,0,0
2001,"SP","C",15,0,0
2001,"SP","E",1,0,0
2001,"SP","E",4,0,0
2001,"SP","E",8,0,0
2001,"SP","E",10,0,0
2001,"SP","E",14,0,0
2002,"MX","A",2,140.3365176,387.2340426
2002,"MX","A",6,164.0072045,359.5744681
2002,"MX","A",9,42.14046422,163.8297872
2002,"MX","A",12,209.0867204,587.2340426
2002,"MX","A",15,157.1251263,408.5106383
2002,"MX","C",3,114.1521922,272.3404255
2002,"MX","C",5,80.83480399,206.3829787
2002,"MX","C",7,52.43407036,210.6382979
2002,"MX","C",10,111.4614101,280.8510638
2002,"MX","C",14,124.6090565,327.6595745
2002,"MX","E",1,83.98159975,268.0851064
2002,"MX","E",4,252.5296805,621.2765957
2002,"MX","E",8,68.73534853,319.1489362
