,14.17,20.31,0,0,.362,11.86
105,2015,345,1345,14.96,20.64,0,0,.361,11.87
105,2015,345,1400,15.71,19.77,0,0,.361,11.89
105,2015,345,1415,16.32,19.69,0,0,.361,11.88
105,2015,345,1430,16.77,19.18,0,0,.36,11.88
105,2015,345,1445,17.12,19.54,0,0,.359,11.87
105,2015,345,1500,17.39,19.37,0,0,.359,11.88
105,2015,345,1515,17.61,18.53,0,0,.358,11.88
105,2015,345,1530,17.77,17.95,0,0,.358,11.87
105,2015,345,1545,17.85,17.61,0,0,.357,11.86
105,2015,345,1600,17.87,17.34,0,0,.356,11.86
105,2015,345,1615,17.84,17.09,0,0,.356,11.85
105,2015,345,1630,17.78,17.13,0,0,.356,11.85
105,2015,345,1645,17.69,16.44,0,0,.356,11.84
105,2015,345,1700,17.56,15.79,0,0,.355,11.82
105,2015,345,1715,17.39,15.09,0,0,.355,11.8
105,2015,345,1730,17.15,13.82,0,0,.354,11.78
105,2015,345,1745,16.83,12.94,0,0,.355,11.77
105,2015,345,1800,16.45,12.47,0,0,.355,11.74
105,2015,345,1815,16,11.26,0,0,.356,11.7
105,2015,345,1830,15.51,10.49,0,0,.375,11.67
105,2015,345,1845,14.97,10.15,0,0,.411,11.64
105,2015,345,1900,14.42,9.52,0,0,.443,11.56
105,2015,345,1915,13.85,9.89,0,0,.467,11.51
105,2015,345,1930,13.31,8.64,0,0,.487,11.51
105,2015,345,1945,12.79,8.6,0,0,.502,11.45
105,2015,345,2000,12.29,8.39,0,0,.506,11.42
105,2015,345,2015,11.82,8.25,0,0,.507,11.38
105,2015,345,2030,11.37,7.81,0,0,.507,11.37
105,2015,345,2045,10.93,7.72,0,0,.507,11.37
105,2015,345,2100,10.52,7.63,0,0,.507,11.34
105,2015,345,2115,10.13,7.4,0,0,.505,11.33
105,2015,345,2130,9.77,7.34,0,0,.502,11.3
105,2015,345,2145,9.44,7.03,0,0,.498,11.3
105,2015,345,2200,9.12,6.767,0,0,.492,11.27
105,2015,345,2215,8.81,7.52,0,0,.488,11.27
105,2015,345,2230,8.54,6.986,0,0,.484,11.28
105,2015,345,2245,8.31,7.3,0,0,.479,11.28
105,2015,345,2300,8.1,6.764,0,0,.475,11.28
105,2015,345,2315,7.9,7.12,0,0,.472,11.26
105,2015,345,2330,7.72,6.936,0,0,.469,11.28
105,2015,345,2345,7.55,7.11,0,0,.465,11.28
105,2015,346,0,7.4,6.615,0,0,.461,11.28
105,2015,346,15,7.26,6.952,0,0,.459,11.29
105,2015,346,30,7.14,6.507,0,0,.456,11.26
105,2015,346,45,7.03,6.659,0,0,.453,11.26
105,2015,346,100,6.917,6.665,0,0,.451,11.22
105,2015,346,115,6.823,6.473,0,0,.448,11.26
105,2015,346,130,6.74,6.441,0,0,.446,11.24
105,2015,346,145,6.645,6.775,0,0,.443,11.24
105,2015,346,200,6.539,5.758,0,0,.441,11.22
105,2015,346,215,6.407,5.726,0,0,.439,11.21
105,2015,346,230,6.254,5.301,0,0,.436,11.19
105,2015,346,245,6.096,5.345,0,0,.434,11.16
