"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A10",0.465,"P1B-40",50,"Ok",1676.13423626,1676.13423626,"Within_Range"
"2","A11",0.53,"P1B-40",50,"Ok",1951.25320294933,1951.25320294933,"Within_Range"
"3","A12",0.47,"P1B-40",50,"Ok",1697.29723369764,1697.29723369764,"Within_Range"
"4","B10",0.527,"P2B-20",50,"Ok",1938.55540448674,1938.55540448674,"Within_Range"
"5","B11",0.462,"P2B-20",50,"Ok",1663.43643779742,1663.43643779742,"Within_Range"
"6","B12",0.42,"P2B-20",50,"Ok",1485.66725932124,1485.66725932124,"Within_Range"
"7","C10",0.505,"P3B-40",5,"Ok",184.543821576113,184.543821576113,"Within_Range"
"8","C11",0.562,"P3B-40",5,"Ok",208.669638655023,208.669638655023,"Within_Range"
"9","C12",0.42,"P3B-40",5,"Ok",148.566725932124,148.566725932124,"Within_Range"
