"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"26","D05",0.783,"L13-80",50,"Ok",3203.29036591159,3203.29036591159,"Within_Range"
"27","D06",0.805,"L13-80",50,"Ok",3305.16909771107,3305.16909771107,"Within_Range"
"28","D10",0.643,"L12-40 Spike",50,"Ok",2554.97116355125,2554.97116355125,"Within_Range"
"29","D11",0.675,"L12-40 Spike",50,"Ok",2703.15840980504,2703.15840980504,"Within_Range"
"30","D12",0.743,"L12-40 Spike",50,"Ok",3018.05630809435,3018.05630809435,"Within_Range"
"31","E04",0.851,"L14-20",50,"Ok",3518.1882642009,3518.1882642009,"Within_Range"
"32","E05",0.762,"L14-20",50,"Ok",3106.04248555754,3106.04248555754,"Within_Range"
"33","E06",0.886,"L14-20",50,"Ok",3680.26806479099,3680.26806479099,"Within_Range"
"34","E07",0.851,"L15-80",50,"Ok",3518.1882642009,3518.1882642009,"Within_Range"
"35","E08",0.752,"L15-80",50,"Ok",3059.73397110323,3059.73397110323,"Within_Range"
"36","E09",0.713,"L15-80",50,"Ok",2879.13076473142,2879.13076473142,"Within_Range"
"37","E10",0.801,"L15-80 Spike",50,"Ok",3286.64569192935,3286.64569192935,"Within_Range"
"38","E11",0.833,"L15-80 Spike",50,"Ok",3434.83293818314,3434.83293818314,"Within_Range"
"39","E12",0.9,"L15-80 Spike",50,"Ok",3745.09998502702,3745.09998502702,"Within_Range"
"40","F04",0.837,"L14-40",50,"Ok",3453.35634396487,3453.35634396487,"Within_Range"
"41","F05",0.87,"L14-40",50,"Ok",3606.17444166409,3606.17444166409,"Within_Range"
"42","F06",0.818,"L14-40",50,"Ok",3365.37016650168,3365.37016650168,"Within_Range"
"43","F07",0.929,"L16-20",50,"Ok",3879.39467694452,3879.39467694452,"Within_Range"
"44","F08",0.727,"L16-20",50,"Ok",2943.96268496745,2943.96268496745,"Within_Range"
"45","F09",0.831,"L16-20",50,"Ok",3425.57123529228,3425.57123529228,"Within_Range"
"46","G04",0.894,"L14-80",50,"Ok",3717.31487635443,3717.31487635443,"Within_Range"
"47","G05",0.84,"L14-80",50,"Ok",3467.24889830116,3467.24889830116,"Within_Range"
"48","G06",0.837,"L14-80",50,"Ok",3453.35634396487,3453.35634396487,"Within_Range"
"49","G07",0.785,"L16-40",50,"Ok",3212.55206880245,3212.55206880245,"Within_Range"
"50","G08",0.762,"L16-40",50,"Ok",3106.04248555754,3106.04248555754,"Within_Range"
"51","G09",0.711,"L16-40",50,"Ok",2869.86906184055,2869.86906184055,"Within_Range"
"52","G10",0.681,"L17-80 Dup",50,"Ok",2730.94351847762,2730.94351847762,"Within_Range"
"53","G11",0.615,"L17-80 Dup",50,"Ok",2425.30732307918,2425.30732307918,"Within_Range"
"54","G12",0.613,"L17-80 Dup",50,"Ok",2416.04562018831,2416.04562018831,"Within_Range"
"55","H01",0.586,"L12-40",50,"Ok",2291.01263116168,2291.01263116168,"Within_Range"
"56","H02",0.739,"L12-40",50,"Ok",2999.53290231262,2999.53290231262,"Within_Range"
"57","H03",0.646,"L12-40",50,"Ok",2568.86371788754,2568.86371788754,"Within_Range"
"58","H04",0.798,"L15-20",50,"Ok",3272.75313759306,3272.75313759306,"Within_Range"
"59","H05",0.861,"L15-20",50,"Ok",3564.49677865521,3564.49677865521,"Within_Range"
"60","H06",0.9,"L15-20",50,"Ok",3745.09998502702,3745.09998502702,"Within_Range"
"61","H07",0.858,"L16-80",50,"Ok",3550.60422431892,3550.60422431892,"Within_Range"
"62","H08",0.808,"L16-80",50,"Ok",3319.06165204737,3319.06165204737,"Within_Range"
"63","H09",0.894,"L16-80",50,"Ok",3717.31487635443,3717.31487635443,"Within_Range"
