"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"61","H07",0.67,"L5-40",50,"Ok",2607.73183739547,2607.73183739547,"Within_Range"
"62","H08",0.727,"L5-40",50,"Ok",2864.25589955501,2864.25589955501,"Within_Range"
"63","H09",0.731,"L5-40",50,"Ok",2882.25758812761,2882.25758812761,"Within_Range"
"64","A04",0.695,"L7-20",50,"Ok",2744.77016156193,2744.77016156193,"Within_Range"
"65","A05",0.668,"L7-20",50,"Ok",2619.2217925879,2619.2217925879,"Within_Range"
"66","A06",0.587,"L7-20",50,"Ok",2242.5766856658,2242.5766856658,"Within_Range"
"67","A07",0.783,"L9-80",50,"Ok",3153.96484562544,3153.96484562544,"Within_Range"
"68","A08",0.689,"L9-80",50,"Ok",2716.87052401215,2716.87052401215,"Within_Range"
"69","A09",0.677,"L9-80",50,"Ok",2661.07124891258,2661.07124891258,"Within_Range"
"70","A10",0.595,"L11-40",50,"Ok",2279.77620239885,2279.77620239885,"Within_Range"
"71","A11",0.582,"L11-40",50,"Ok",2219.32698770765,2219.32698770765,"Within_Range"
"72","A12",0.649,"L11-40",50,"Ok",2530.87294034691,2530.87294034691,"Within_Range"
"73","B04",0.67,"L7-40",50,"Ok",2628.52167177116,2628.52167177116,"Within_Range"
"74","B05",0.624,"L7-40",50,"Ok",2414.62445055614,2414.62445055614,"Within_Range"
"75","B06",0.658,"L7-40",50,"Ok",2572.72239667159,2572.72239667159,"Within_Range"
"76","B10",0.635,"L11-80",50,"Ok",2465.77378606408,2465.77378606408,"Within_Range"
"77","B11",0.694,"L11-80",50,"Ok",2740.1202219703,2740.1202219703,"Within_Range"
"78","B12",0.643,"L11-80",50,"Ok",2502.97330279713,2502.97330279713,"Within_Range"
"79","C04",0.841,"L7-80",50,"Ok",3423.66134194003,3423.66134194003,"Within_Range"
"80","C05",0.66,"L7-80",50,"Ok",2582.02227585485,2582.02227585485,"Within_Range"
"81","C06",0.669,"L7-80",50,"Ok",2623.87173217953,2623.87173217953,"Within_Range"
"82","C07",0.71,"L9-80 Dup",50,"Ok",2814.51925543639,2814.51925543639,"Within_Range"
"83","C08",0.848,"L9-80 Dup",50,"Ok",3456.21091908145,3456.21091908145,"Within_Range"
"84","C09",0.804,"L9-80 Dup",50,"Ok",3251.61357704969,3251.61357704969,"Within_Range"
"85","C10",0.745,"L12-20",50,"Ok",2977.26714114347,2977.26714114347,"Within_Range"
"86","C11",0.779,"L12-20",50,"Ok",3135.36508725892,3135.36508725892,"Within_Range"
"87","C12",0.795,"L12-20",50,"Ok",3209.76412072501,3209.76412072501,"Within_Range"
"88","D04",0.725,"L8-20",50,"Ok",2884.26834931086,2884.26834931086,"Within_Range"
"89","D05",0.649,"L8-20",50,"Ok",2530.87294034691,2530.87294034691,"Within_Range"
"90","D06",0.768,"L8-20",50,"Ok",3084.21575175098,3084.21575175098,"Within_Range"
"91","D10",0.913,"L6-80 Spike",50,"Ok",3758.45699253745,3758.45699253745,"Within_Range"
"92","D11",0.817,"L6-80 Spike",50,"Ok",3312.06279174089,3312.06279174089,"Within_Range"
"93","D12",0.898,"L6-80 Spike",50,"Ok",3688.70789866299,3688.70789866299,"Within_Range"
"94","E04",0.671,"L8-40",50,"Ok",2633.17161136279,2633.17161136279,"Within_Range"
"95","E05",0.726,"L8-40",50,"Ok",2888.91828890249,2888.91828890249,"Within_Range"
"96","E06",0.649,"L8-40",50,"Ok",2530.87294034691,2530.87294034691,"Within_Range"
"97","E07",0.779,"L10-20",50,"Ok",3135.36508725892,3135.36508725892,"Within_Range"
"98","E08",0.83,"L10-20",50,"Ok",3372.51200643209,3372.51200643209,"Within_Range"
"99","E09",0.704,"L10-20",50,"Ok",2786.61961788661,2786.61961788661,"Within_Range"
"100","E10",0.832,"L10-20 Spike",50,"Ok",3381.81188561535,3381.81188561535,"Within_Range"
"101","E11",0.737,"L10-20 Spike",50,"Ok",2940.06762441043,2940.06762441043,"Within_Range"
"102","E12",0.711,"L10-20 Spike",50,"Ok",2819.16919502803,2819.16919502803,"Within_Range"
"103","F04",0.816,"L8-80",50,"Ok",3307.41285214926,3307.41285214926,"Within_Range"
"104","F05",0.746,"L8-80",50,"Ok",2981.9170807351,2981.9170807351,"Within_Range"
"105","F06",0.765,"L8-80",50,"Ok",3070.26593297609,3070.26593297609,"Within_Range"
"106","F07",0.651,"L10-40",50,"Ok",2540.17281953018,2540.17281953018,"Within_Range"
"107","F08",0.659,"L10-40",50,"Ok",2577.37233626322,2577.37233626322,"Within_Range"
"108","F09",0.643,"L10-40",50,"Ok",2502.97330279713,2502.97330279713,"Within_Range"
"109","G04",0.79,"L9-20",50,"Ok",3186.51442276686,3186.51442276686,"Within_Range"
"110","G05",0.849,"L9-20",50,"Ok",3460.86085867308,3460.86085867308,"Within_Range"
"111","G06",0.851,"L9-20",50,"Ok",3470.16073785634,3470.16073785634,"Within_Range"
"112","G07",0.958,"L10-80",50,"Ok",3967.70427416084,3967.70427416084,"Within_Range"
"113","G08",0.94,"L10-80",50,"Ok",3884.00536151148,3884.00536151148,"Within_Range"
"114","G09",0.896,"L10-80",50,"Ok",3679.40801947973,3679.40801947973,"Within_Range"
"115","G10",0.817,"L12-20 Dup",50,"Ok",3312.06279174089,3312.06279174089,"Within_Range"
"116","G11",0.834,"L12-20 Dup",50,"Ok",3391.11176479862,3391.11176479862,"Within_Range"
"117","G12",0.765,"L12-20 Dup",50,"Ok",3070.26593297609,3070.26593297609,"Within_Range"
"118","H01",0.83,"L6-80",50,"Ok",3372.51200643209,3372.51200643209,"Within_Range"
"119","H02",0.813,"L6-80",50,"Ok",3293.46303337437,3293.46303337437,"Within_Range"
"120","H03",0.765,"L6-80",50,"Ok",3070.26593297609,3070.26593297609,"Within_Range"
"121","H04",0.557,"L9-40",50,"Ok",2103.07849791688,2103.07849791688,"Within_Range"
"122","H05",0.547,"L9-40",50,"Ok",2056.57910200057,2056.57910200057,"Within_Range"
"123","H06",0.513,"L9-40",50,"Ok",1898.48115588512,1898.48115588512,"Within_Range"
"124","H07",0.711,"L11-20",50,"Ok",2819.16919502803,2819.16919502803,"Within_Range"
"125","H08",0.589,"L11-20",50,"Ok",2251.87656484906,2251.87656484906,"Within_Range"
"126","H09",0.49,"L11-20",50,"Ok",1791.53254527761,1791.53254527761,"Within_Range"
"127","A04",0.698,"L12-80",50,"Ok",2809.66799304995,2809.66799304995,"Within_Range"
"128","A05",0.694,"L12-80",50,"Ok",2791.14458726823,2791.14458726823,"Within_Range"
"129","A06",0.645,"L12-80",50,"Ok",2564.23286644211,2564.23286644211,"Within_Range"
"130","A07",0.743,"L15-40",50,"Ok",3018.05630809435,3018.05630809435,"Within_Range"
"131","A08",0.805,"L15-40",50,"Ok",3305.16909771107,3305.16909771107,"Within_Range"
"132","A09",0.854,"L15-40",50,"Ok",3532.08081853719,3532.08081853719,"Within_Range"
"133","A10",0.567,"L17-20",50,"Ok",2203.02645369849,2203.02645369849,"Within_Range"
"134","A11",0.629,"L17-20",50,"Ok",2490.13924331521,2490.13924331521,"Within_Range"
"135","A12",0.497,"L17-20",50,"Ok",1878.86685251831,1878.86685251831,"Within_Range"
"136","B04",0.741,"L13-20",50,"Ok",3008.79460520349,3008.79460520349,"Within_Range"
"137","B05",0.74,"L13-20",50,"Ok",3004.16375375806,3004.16375375806,"Within_Range"
"138","B06",0.645,"L13-20",50,"Ok",2564.23286644211,2564.23286644211,"Within_Range"
"139","B10",0.516,"L17-40",50,"Ok",1966.8530299815,1966.8530299815,"Within_Range"
"140","B11",0.468,"L17-40",50,"Ok",1744.57216060081,1744.57216060081,"Within_Range"
"141","B12",0.517,"L17-40",50,"Ok",1971.48388142693,1971.48388142693,"Within_Range"
"142","C04",0.735,"L13-40",50,"Ok",2981.0094965309,2981.0094965309,"Within_Range"
"143","C05",0.685,"L13-40",50,"Ok",2749.46692425935,2749.46692425935,"Within_Range"
"144","C06",0.823,"L13-40",50,"Ok",3388.52442372883,3388.52442372883,"Within_Range"
"145","C07",0.962,"L15-40 Dup",50,"Ok",4032.21277464374,4032.21277464374,"Within_Range"
"146","C08",0.894,"L15-40 Dup",50,"Ok",3717.31487635443,3717.31487635443,"Within_Range"
"147","C09",0.931,"L15-40 Dup",50,"Ok",3888.65637983538,3888.65637983538,"Within_Range"
"148","C10",0.63,"L17-80",50,"Ok",2494.77009476064,2494.77009476064,"Within_Range"
"149","C11",0.537,"L17-80",50,"Ok",2064.10091033556,2064.10091033556,"Within_Range"
"150","C12",0.784,"L17-80",50,"Ok",3207.92121735702,3207.92121735702,"Within_Range"
"151","D04",0.954,"L13-80",50,"Ok",3995.1659630803,3995.1659630803,"Within_Range"
"152","D05",0.783,"L13-80",50,"Ok",3203.29036591159,3203.29036591159,"Within_Range"
"153","D06",0.805,"L13-80",50,"Ok",3305.16909771107,3305.16909771107,"Within_Range"
"154","D10",0.643,"L12-40 Spike",50,"Ok",2554.97116355125,2554.97116355125,"Within_Range"
"155","D11",0.675,"L12-40 Spike",50,"Ok",2703.15840980504,2703.15840980504,"Within_Range"
"156","D12",0.743,"L12-40 Spike",50,"Ok",3018.05630809435,3018.05630809435,"Within_Range"
"157","E04",0.851,"L14-20",50,"Ok",3518.1882642009,3518.1882642009,"Within_Range"
"158","E05",0.762,"L14-20",50,"Ok",3106.04248555754,3106.04248555754,"Within_Range"
"159","E06",0.886,"L14-20",50,"Ok",3680.26806479099,3680.26806479099,"Within_Range"
"160","E07",0.851,"L15-80",50,"Ok",3518.1882642009,3518.1882642009,"Within_Range"
"161","E08",0.752,"L15-80",50,"Ok",3059.73397110323,3059.73397110323,"Within_Range"
"162","E09",0.713,"L15-80",50,"Ok",2879.13076473142,2879.13076473142,"Within_Range"
"163","E10",0.801,"L15-80 Spike",50,"Ok",3286.64569192935,3286.64569192935,"Within_Range"
"164","E11",0.833,"L15-80 Spike",50,"Ok",3434.83293818314,3434.83293818314,"Within_Range"
"165","E12",0.9,"L15-80 Spike",50,"Ok",3745.09998502702,3745.09998502702,"Within_Range"
"166","F04",0.837,"L14-40",50,"Ok",3453.35634396487,3453.35634396487,"Within_Range"
"167","F05",0.87,"L14-40",50,"Ok",3606.17444166409,3606.17444166409,"Within_Range"
"168","F06",0.818,"L14-40",50,"Ok",3365.37016650168,3365.37016650168,"Within_Range"
"169","F07",0.929,"L16-20",50,"Ok",3879.39467694452,3879.39467694452,"Within_Range"
"170","F08",0.727,"L16-20",50,"Ok",2943.96268496745,2943.96268496745,"Within_Range"
"171","F09",0.831,"L16-20",50,"Ok",3425.57123529228,3425.57123529228,"Within_Range"
"172","G04",0.894,"L14-80",50,"Ok",3717.31487635443,3717.31487635443,"Within_Range"
"173","G05",0.84,"L14-80",50,"Ok",3467.24889830116,3467.24889830116,"Within_Range"
"174","G06",0.837,"L14-80",50,"Ok",3453.35634396487,3453.35634396487,"Within_Range"
"175","G07",0.785,"L16-40",50,"Ok",3212.55206880245,3212.55206880245,"Within_Range"
"176","G08",0.762,"L16-40",50,"Ok",3106.04248555754,3106.04248555754,"Within_Range"
"177","G09",0.711,"L16-40",50,"Ok",2869.86906184055,2869.86906184055,"Within_Range"
"178","G10",0.681,"L17-80 Dup",50,"Ok",2730.94351847762,2730.94351847762,"Within_Range"
"179","G11",0.615,"L17-80 Dup",50,"Ok",2425.30732307918,2425.30732307918,"Within_Range"
"180","G12",0.613,"L17-80 Dup",50,"Ok",2416.04562018831,2416.04562018831,"Within_Range"
"181","H01",0.586,"L12-40",50,"Ok",2291.01263116168,2291.01263116168,"Within_Range"
"182","H02",0.739,"L12-40",50,"Ok",2999.53290231262,2999.53290231262,"Within_Range"
"183","H03",0.646,"L12-40",50,"Ok",2568.86371788754,2568.86371788754,"Within_Range"
"184","H04",0.798,"L15-20",50,"Ok",3272.75313759306,3272.75313759306,"Within_Range"
"185","H05",0.861,"L15-20",50,"Ok",3564.49677865521,3564.49677865521,"Within_Range"
"186","H06",0.9,"L15-20",50,"Ok",3745.09998502702,3745.09998502702,"Within_Range"
"187","H07",0.858,"L16-80",50,"Ok",3550.60422431892,3550.60422431892,"Within_Range"
"188","H08",0.808,"L16-80",50,"Ok",3319.06165204737,3319.06165204737,"Within_Range"
"189","H09",0.894,"L16-80",50,"Ok",3717.31487635443,3717.31487635443,"Within_Range"
"190","A04",0.616,"L18-40",50,"Ok",2226.83135882997,2226.83135882997,"Within_Range"
"191","A05",0.701,"L18-40",50,"Ok",2587.65355630866,2587.65355630866,"Within_Range"
"192","A06",0.585,"L18-40",50,"Ok",2095.23738092598,2095.23738092598,"Within_Range"
"193","A07",0.52,"Sp1-20",50,"Ok",1819.31452403051,1819.31452403051,"Within_Range"
"194","A08",0.443,"Sp1-20",50,"Ok",1492.45206278511,1492.45206278511,"Within_Range"
"195","A09",0.433,"Sp1-20",50,"Ok",1450.00239249349,1450.00239249349,"Within_Range"
"196","A10",0.767,"Sp4-40",50,"Ok",2867.8213802333,2867.8213802333,"Within_Range"
"197","A11",0.577,"Sp4-40",50,"Ok",2061.27764469269,2061.27764469269,"Within_Range"
"198","A12",0.588,"Sp4-40",50,"Ok",2107.97228201346,2107.97228201346,"Within_Range"
"199","B04",0.448,"L18-20",50,"Ok",1513.67689793091,1513.67689793091,"Within_Range"
"200","B05",0.444,"L18-20",50,"Ok",1496.69702981427,1496.69702981427,"Within_Range"
"201","B06",0.593,"L18-20",50,"Ok",2129.19711715927,2129.19711715927,"Within_Range"
"202","B10",0.775,"Sp5-20",50,"Ok",2901.78111646658,2901.78111646658,"Within_Range"
"203","B11",0.824,"Sp5-20",50,"Ok",3109.78450089548,3109.78450089548,"Within_Range"
"204","B12",0.85,"Sp5-20",50,"Ok",3220.15364365366,3220.15364365366,"Within_Range"
"205","C04",0.781,"L19-20",50,"Ok",2927.25091864155,2927.25091864155,"Within_Range"
"206","C05",0.767,"L19-20",50,"Ok",2867.8213802333,2867.8213802333,"Within_Range"
"207","C06",0.829,"L19-20",50,"Ok",3131.00933604128,3131.00933604128,"Within_Range"
"208","C07",0.616,"Sp1-20 Dup",50,"Ok",2226.83135882997,2226.83135882997,"Within_Range"
"209","C08",0.557,"Sp1-20 Dup",50,"Ok",1976.37830410947,1976.37830410947,"Within_Range"
"210","C09",0.586,"Sp1-20 Dup",50,"Ok",2099.48234795514,2099.48234795514,"Within_Range"
"211","C10",0.88,"Sp5-40",50,"Ok",3347.5026545285,3347.5026545285,"Within_Range"
"212","C11",0.87,"Sp5-40",50,"Ok",3305.05298423689,3305.05298423689,"Within_Range"
"213","C12",0.931,"Sp5-40",50,"Ok",3563.99597301571,3563.99597301571,"Within_Range"
"214","D04",0.913,"L19-40",50,"Ok",3487.58656649081,3487.58656649081,"Within_Range"
"215","D05",0.711,"L19-40",50,"Ok",2630.10322660027,2630.10322660027,"Within_Range"
"216","D06",0.765,"L19-40",50,"Ok",2859.33144617497,2859.33144617497,"Within_Range"
"217","D10",0.647,"L18-80 Spike",50,"Ok",2358.42533673397,2358.42533673397,"Within_Range"
"218","D11",0.578,"L18-80 Spike",50,"Ok",2065.52261172185,2065.52261172185,"Within_Range"
"219","D12",0.633,"L18-80 Spike",50,"Ok",2298.99579832571,2298.99579832571,"Within_Range"
"220","E04",0.68,"L19-80",50,"Ok",2498.50924869628,2498.50924869628,"Within_Range"
"221","E05",0.756,"L19-80",50,"Ok",2821.12674291252,2821.12674291252,"Within_Range"
"222","E06",0.738,"L19-80",50,"Ok",2744.71733638762,2744.71733638762,"Within_Range"
"223","E07",0.654,"Sp1-40",50,"Ok",2388.14010593809,2388.14010593809,"Within_Range"
"224","E08",0.8,"Sp1-40",50,"Ok",3007.90529219561,3007.90529219561,"Within_Range"
"225","E09",0.657,"Sp1-40",50,"Ok",2400.87500702558,2400.87500702558,"Within_Range"
"226","E10",0.653,"Sp1-40 Spike",50,"Ok",2383.89513890893,2383.89513890893,"Within_Range"
"227","E11",0.879,"Sp1-40 Spike",50,"Ok",3343.25768749934,3343.25768749934,"Within_Range"
"228","E12",0.701,"Sp1-40 Spike",50,"Ok",2587.65355630866,2587.65355630866,"Within_Range"
"229","F04",0.855,"L20-20",50,"Ok",3241.37847879947,3241.37847879947,"Within_Range"
"230","F05",0.729,"L20-20",50,"Ok",2706.51263312517,2706.51263312517,"Within_Range"
"231","F06",0.737,"L20-20",50,"Ok",2740.47236935846,2740.47236935846,"Within_Range"
"232","F07",0.394,"Sp2-20",50,"Ok",1284.44867835621,1284.44867835621,"Within_Range"
"233","F08",0.369,"Sp2-20",50,"Ok",1178.32450262719,1178.32450262719,"Within_Range"
"234","F09",0.352,"Sp2-20",50,"Ok",1106.16006313145,1106.16006313145,"Within_Range"
"235","G04",0.765,"L20-40",50,"Ok",2859.33144617497,2859.33144617497,"Within_Range"
"236","G05",0.686,"L20-40",50,"Ok",2523.97905087125,2523.97905087125,"Within_Range"
"237","G06",0.574,"L20-40",50,"Ok",2048.54274360521,2048.54274360521,"Within_Range"
"238","G07",0.555,"Sp2-40",50,"Ok",1967.88837005115,1967.88837005115,"Within_Range"
"239","G08",0.609,"Sp2-40",50,"Ok",2197.11658962584,2197.11658962584,"Within_Range"
"240","G09",0.576,"Sp2-40",50,"Ok",2057.03267766353,2057.03267766353,"Within_Range"
"241","G10",1.144,"Sp5-40 Dup",50,"Ok",4468.17395022702,4468.17395022702,"Within_Range"
"242","G11",0.934,"Sp5-40 Dup",50,"Ok",3576.7308741032,3576.7308741032,"Within_Range"
"243","G12",0.772,"Sp5-40 Dup",50,"Ok",2889.0462153791,2889.0462153791,"Within_Range"
"244","H01",0.714,"L18-80",50,"Ok",2642.83812768776,2642.83812768776,"Within_Range"
"245","H02",0.731,"L18-80",50,"Ok",2715.0025671835,2715.0025671835,"Within_Range"
"246","H03",0.592,"L18-80",50,"Ok",2124.95215013011,2124.95215013011,"Within_Range"
"247","H04",0.686,"L20-80",50,"Ok",2523.97905087125,2523.97905087125,"Within_Range"
"248","H05",0.69,"L20-80",50,"Ok",2540.95891898789,2540.95891898789,"Within_Range"
"249","H06",0.581,"L20-80",50,"Ok",2078.25751280933,2078.25751280933,"Within_Range"
"250","H07",0.395,"Sp4-20",50,"Ok",1288.69364538537,1288.69364538537,"Within_Range"
"251","H08",0.416,"Sp4-20",50,"Ok",1377.83795299776,1377.83795299776,"Within_Range"
"252","H09",0.356,"Sp4-20",50,"Ok",1123.13993124809,1123.13993124809,"Within_Range"
"253","A04",1.084,"Sp8-40",50,"Ok",4102.852244287,4102.852244287,"Within_Range"
"254","A05",0.933,"Sp8-40",50,"Ok",3470.8671451046,3470.8671451046,"Within_Range"
"255","A06",1.124,"Sp8-40",50,"Ok",4270.2655155936,4270.2655155936,"Within_Range"
"256","A07",0.607,"Sp13-40",50,"Ok",2106.44898395582,2106.44898395582,"Within_Range"
"257","A08",0.627,"Sp13-40",50,"Ok",2190.15561960912,2190.15561960912,"Within_Range"
"258","A09",0.581,"Sp13-40",50,"Ok",1997.63035760653,1997.63035760653,"Within_Range"
"259","A10",0.826,"Sc1-20",50,"Ok",3023.03664435944,3023.03664435944,"Within_Range"
"260","A11",0.866,"Sc1-20",50,"Ok",3190.44991566604,3190.44991566604,"Within_Range"
"261","A12",0.842,"Sc1-20",50,"Ok",3090.00195288208,3090.00195288208,"Within_Range"
"262","B04",0.395,"Sp9-20",50,"Ok",1219.15864603085,1219.15864603085,"Within_Range"
"263","B05",0.393,"Sp9-20",50,"Ok",1210.78798246552,1210.78798246552,"Within_Range"
"264","B06",0.452,"Sp9-20",50,"Ok",1457.72255764275,1457.72255764275,"Within_Range"
"265","B10",0.727,"Sc2-20",50,"Ok",2608.68879787561,2608.68879787561,"Within_Range"
"266","B11",0.664,"Sc2-20",50,"Ok",2345.01289556772,2345.01289556772,"Within_Range"
"267","B12",0.727,"Sc2-20",50,"Ok",2608.68879787561,2608.68879787561,"Within_Range"
"268","C04",0.782,"Sp9-40",50,"Ok",2838.88204592219,2838.88204592219,"Within_Range"
"269","C05",0.73,"Sp9-40",50,"Ok",2621.24479322361,2621.24479322361,"Within_Range"
"270","C06",0.762,"Sp9-40",50,"Ok",2755.17541026889,2755.17541026889,"Within_Range"
"271","C07",0.558,"Sp13-40 Dup",50,"Ok",1901.36772660524,1901.36772660524,"Within_Range"
"272","C08",0.583,"Sp13-40 Dup",50,"Ok",2006.00102117186,2006.00102117186,"Within_Range"
"273","C09",0.562,"Sp13-40 Dup",50,"Ok",1918.1090537359,1918.1090537359,"Within_Range"
"274","C10",0.857,"Sc2-40",50,"Ok",3152.78192962206,3152.78192962206,"Within_Range"
"275","C11",0.866,"Sc2-40",50,"Ok",3190.44991566604,3190.44991566604,"Within_Range"
"276","C12",0.668,"Sc2-40",50,"Ok",2361.75422269838,2361.75422269838,"Within_Range"
"277","D04",0.683,"Sp10-20",50,"Ok",2424.53419943836,2424.53419943836,"Within_Range"
"278","D05",0.936,"Sp10-20",50,"Ok",3483.42314045259,3483.42314045259,"Within_Range"
"279","D06",0.907,"Sp10-20",50,"Ok",3362.04851875531,3362.04851875531,"Within_Range"
"280","D10",0.805,"Sp8-20 Spike",50,"Ok",2935.14467692348,2935.14467692348,"Within_Range"
"281","D11",0.823,"Sp8-20 Spike",50,"Ok",3010.48064901145,3010.48064901145,"Within_Range"
"282","D12",0.76,"Sp8-20 Spike",50,"Ok",2746.80474670356,2746.80474670356,"Within_Range"
"283","E04",0.971,"Sp10-40",50,"Ok",3629.90975284586,3629.90975284586,"Within_Range"
"284","E05",0.991,"Sp10-40",50,"Ok",3713.61638849916,3713.61638849916,"Within_Range"
"285","E06",1.051,"Sp10-40",50,"Ok",3964.73629545906,3964.73629545906,"Within_Range"
"286","E07",0.972,"Sp14-20",50,"Ok",3634.09508462853,3634.09508462853,"Within_Range"
"287","E08",0.962,"Sp14-20",50,"Ok",3592.24176680188,3592.24176680188,"Within_Range"
"288","E09",0.877,"Sp14-20",50,"Ok",3236.48856527536,3236.48856527536,"Within_Range"
