"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"23","C11",0.495,"L6-40",50,"Ok",2160.4698674522,2160.4698674522,"Within_Range"
"24","C12",0.639,"L6-40",50,"Ok",2929.76042820074,2929.76042820074,"Within_Range"
"25","D04",0.644,"L2-40",50,"Ok",2956.47190600451,2956.47190600451,"Within_Range"
"26","D05",0.685,"L2-40",50,"Ok",3175.50602399542,3175.50602399542,"Within_Range"
"27","D06",0.663,"L2-40",50,"Ok",3057.97552165883,3057.97552165883,"Within_Range"
"28","D10",0.579,"L1-20 Spike",50,"Ok",2609.22269455551,2609.22269455551,"Within_Range"
"29","D11",0.53,"L1-20 Spike",50,"Ok",2347.45021207858,2347.45021207858,"Within_Range"
"30","D12",0.601,"L1-20 Spike",50,"Ok",2726.7531968921,2726.7531968921,"Within_Range"
"31","E04",0.688,"L2-80",50,"Ok",3191.53291067768,3191.53291067768,"Within_Range"
"32","E05",0.669,"L2-80",50,"Ok",3090.02929502335,3090.02929502335,"Within_Range"
"33","E06",0.695,"L2-80",50,"Ok",3228.92897960295,3228.92897960295,"Within_Range"
"34","E07",0.763,"L4-40",50,"Ok",3592.20507773421,3592.20507773421,"Within_Range"
"35","E08",0.752,"L4-40",50,"Ok",3533.43982656592,3533.43982656592,"Within_Range"
"36","E09",0.613,"L4-40",50,"Ok",2790.86074362114,2790.86074362114,"Within_Range"
"37","E10",0.829,"L4-40 Spike",50,"Ok",3944.79658474396,3944.79658474396,"Within_Range"
"38","E11",0.767,"L4-40 Spike",50,"Ok",3613.57425997723,3613.57425997723,"Within_Range"
"39","E12",0.775,"L4-40 Spike",50,"Ok",3656.31262446326,3656.31262446326,"Within_Range"
"40","F04",0.728,"L3-20",50,"Ok",3405.22473310783,3405.22473310783,"Within_Range"
"41","F05",0.609,"L3-20",50,"Ok",2769.49156137813,2769.49156137813,"Within_Range"
"42","F06",0.69,"L3-20",50,"Ok",3202.21750179918,3202.21750179918,"Within_Range"
"43","F07",0.691,"L4-80",50,"Ok",3207.55979735994,3207.55979735994,"Within_Range"
"44","F08",0.66,"L4-80",50,"Ok",3041.94863497657,3041.94863497657,"Within_Range"
"45","F09",0.778,"L4-80",50,"Ok",3672.33951114552,3672.33951114552,"Within_Range"
"46","G04",0.655,"L3-40",50,"Ok",3015.2371571728,3015.2371571728,"Within_Range"
"47","G05",0.83,"L3-40",50,"Ok",3950.13888030471,3950.13888030471,"Within_Range"
"48","G06",0.884,"L3-40",50,"Ok",4238.62284058542,4238.62284058542,"Within_Range"
"49","G07",0.499,"L5-20",50,"Ok",2181.83904969521,2181.83904969521,"Within_Range"
"50","G08",0.549,"L5-20",50,"Ok",2448.9538277329,2448.9538277329,"Within_Range"
"51","G09",0.502,"L5-20",50,"Ok",2197.86593637747,2197.86593637747,"Within_Range"
"52","G10",0.555,"L6-40 Dup",50,"Ok",2481.00760109742,2481.00760109742,"Within_Range"
"53","G11",0.718,"L6-40 Dup",50,"Ok",3351.80177750029,3351.80177750029,"Within_Range"
"54","G12",0.517,"L6-40 Dup",50,"Ok",2278.00036978878,2278.00036978878,"Within_Range"
"55","H01",0.773,"L1-40",50,"Ok",3645.62803334175,3645.62803334175,"Within_Range"
"56","H02",0.738,"L1-40",50,"Ok",3458.64768871537,3458.64768871537,"Within_Range"
"57","H03",0.798,"L1-40",50,"Ok",3779.18542236059,3779.18542236059,"Within_Range"
"58","H04",0.74,"L3-80",50,"Ok",3469.33227983687,3469.33227983687,"Within_Range"
"59","H05",0.706,"L3-80",50,"Ok",3287.69423077124,3287.69423077124,"Within_Range"
"60","H06",0.74,"L3-80",50,"Ok",3469.33227983687,3469.33227983687,"Within_Range"
"61","H07",0.497,"L5-40",50,"Ok",2171.1544585737,2171.1544585737,"Within_Range"
"62","H08",0.557,"L5-40",50,"Ok",2491.69219221893,2491.69219221893,"Within_Range"
"63","H09",0.5,"L5-40",50,"Ok",2187.18134525597,2187.18134525597,"Within_Range"
